shooter_id,gk_id,game_id,gametime,penalty,freekick,shooter_x,shooter_y,gk,gk_x,gk_y,shot_dist_goal,angle_to_goal,defender_infront,defender_around,goal,gk_name,gk_position_type,shooter_name,shooter_position_type
157,8018,3824,11.27,FALSE,FALSE,24.942,11.987,away_23,47.744,-0.289,30.052146895022325,12.774371265307206,2,1,FALSE,Andre Onana,GK,Granit Xhaka,M
157,8018,3824,87.98,FALSE,FALSE,30.621,-0.606,away_23,49.613,-0.57,21.887390822114913,18.97952648008334,2,1,FALSE,Andre Onana,GK,Granit Xhaka,M
157,8538,10509,80.18,FALSE,FALSE,36.612,-3.697,home_22,51.519,1.122,16.312460053590932,24.713248284854657,4,1,FALSE,Diogo Costa,GK,Granit Xhaka,M
157,12653,3858,0.3,FALSE,FALSE,-30.627,-0.613,home_23,-50.856,0.385,21.88158810507135,18.984307467749844,3,0,FALSE,Vanja Milinković-Savić,GK,Granit Xhaka,M
157,12653,3858,0.38,FALSE,FALSE,-37.875,1.707,home_23,-50.073,-0.259,14.724281782144757,27.758032808636493,4,1,FALSE,Vanja Milinković-Savić,GK,Granit Xhaka,M
157,12653,3858,21.18,FALSE,FALSE,-32.165,-5.027,home_23,-50.258,-1.962,20.94714667920192,19.28604152560917,2,1,FALSE,Vanja Milinković-Savić,GK,Granit Xhaka,M
157,12653,3858,56.52,FALSE,FALSE,-28.502,-2.719,home_23,-50.779,-1.131,24.151541669218552,17.13129583948674,3,0,FALSE,Vanja Milinković-Savić,GK,Granit Xhaka,M
162,12653,3827,88.6,FALSE,FALSE,42.949,3.972,away_23,50.683,-0.215,10.344002368522546,36.75660360896415,2,2,FALSE,Vanja Milinković-Savić,GK,Gabriel Martinelli,F
162,13871,3859,13.57,FALSE,FALSE,-45.722,-6.399,home_16,-49.427,-2.899,9.321399304825428,34.02323955944191,1,1,FALSE,Devis Epassy,GK,Gabriel Martinelli,F
162,13871,3859,45.83,FALSE,FALSE,-35.026,7.531,home_16,-50.616,1.278,19.027785919544076,20.14605158362425,3,0,FALSE,Devis Epassy,GK,Gabriel Martinelli,F
162,13871,3859,55.42,FALSE,FALSE,-36.789,-4.453,home_16,-50.47,-2.281,16.329872320382666,24.42186263796837,2,0,FALSE,Devis Epassy,GK,Gabriel Martinelli,F
162,13871,3859,97.15,FALSE,FALSE,-40.835,1.85,home_16,-51.827,-2.128,11.810788500350007,34.103823841267506,2,0,FALSE,Devis Epassy,GK,Gabriel Martinelli,F
163,61,10513,59.52,FALSE,FALSE,36.976,-7.302,away_1,50.061,-1.876,17.15557576999385,22.024081647460882,3,3,FALSE,Hugo Lloris,GK,Bukayo Saka,M
163,61,10513,71.05,FALSE,FALSE,39.882,-5.347,away_1,50.849,0.986,13.704172101954939,27.90489779058504,2,0,FALSE,Hugo Lloris,GK,Bukayo Saka,M
163,940,3831,44.27,FALSE,FALSE,44.911,1.662,away_1,51.739,3.673,7.7688586677838325,49.79102096343503,1,4,FALSE,Matt Turner,GK,Bukayo Saka,M
163,2059,10505,53.63,FALSE,FALSE,40.279,-12.268,away_16,49.237,-3.554,17.316369856294937,17.34284256094243,2,1,FALSE,Edouard Mendy,GK,Bukayo Saka,M
163,2059,10505,56.72,FALSE,FALSE,43.831,3.886,away_16,47.116,3.988,9.500134577994142,39.544843126393005,0,2,TRUE,Edouard Mendy,GK,Bukayo Saka,M
163,13968,3813,61.35,FALSE,FALSE,37.92,-11.755,away_24,48.859,-2.052,18.72849233120488,17.55499924227938,1,2,TRUE,Alireza Beiranvand,GK,Bukayo Saka,M
163,13969,3813,42.77,FALSE,FALSE,38.63,1.761,away_24,49.959,-1.792,13.98134546458244,29.143855610552464,5,2,TRUE,Hossein Hosseini,GK,Bukayo Saka,M
195,12653,3827,50.37,FALSE,FALSE,49.075,9.786,away_23,51.753,3.259,10.36804808052123,14.918596505828056,1,3,FALSE,Vanja Milinković-Savić,GK,Richarlison,F
195,4691,3842,71.05,FALSE,FALSE,40.505,12.919,away_1,50.465,3.297,17.628970077687466,16.449321104646174,2,2,FALSE,Yann Sommer,GK,Richarlison,F
195,12653,3827,61.95,FALSE,FALSE,46.912,-0.912,away_23,49.636,3.348,5.66193323874452,65.47589333045102,0,2,TRUE,Vanja Milinković-Savić,GK,Richarlison,F
195,12653,3827,72.88,FALSE,FALSE,40.841,1.05,away_23,50.783,1.063,11.706185587115897,34.615985761889114,2,2,TRUE,Vanja Milinković-Savić,GK,Richarlison,F
195,13854,10510,81.88,FALSE,FALSE,-42.146,0.731,home_1,-51.636,-0.011,10.379772492689808,38.77664161434634,1,1,FALSE,Dominik Livakovic,GK,Richarlison,F
195,13907,10507,28.18,FALSE,FALSE,44.279,-2.826,away_1,49.975,-1.573,8.69316495874776,44.06455138881816,1,1,TRUE,Seun-gyu Kim,GK,Richarlison,F
195,13907,10507,48.03,FALSE,FALSE,42.974,-11.335,away_1,47.878,-7.004,14.806312876607738,18.715050631561212,1,0,FALSE,Seun-gyu Kim,GK,Richarlison,F
214,11241,3812,12.88,FALSE,FALSE,-34.578,5.292,away_23,-50.193,0.463,18.686983384163423,21.33895221401637,2,3,FALSE,Andries Noppert,GK,Nampalys Mendy,M
214,13942,3829,8.13,FALSE,FALSE,29.254,1.411,home_22,48.731,-0.767,23.288783501935,17.83204876785204,2,1,FALSE,Meshaal Barsham,GK,Nampalys Mendy,M
214,13942,3829,68.78,FALSE,FALSE,32.579,-12.65,home_22,49.784,-3.703,23.598066467403637,15.019526312405407,1,0,FALSE,Meshaal Barsham,GK,Nampalys Mendy,M
233,1672,3837,72.6,FALSE,FALSE,-46.024,-2.579,home_1,-51.411,-0.843,6.9706396406642614,53.40883331868206,2,3,TRUE,Thibaut Courtois,GK,Romain Saïss,D
240,13924,3843,19.8,FALSE,FALSE,-23.951,6.627,away_23,-50.454,1.789,29.308062542583738,13.882249700100871,4,0,FALSE,Sergio Rochet,GK,Rúben Neves,M
240,14034,3826,5.75,FALSE,FALSE,27.036,26.563,away_1,47.973,0.834,36.79685129192442,7.915560061723058,0,0,FALSE,Lawrence Ati Zigi,GK,Rúben Neves,M
241,14031,3823,84.55,FALSE,FALSE,32.788,-4.569,away_18,51.506,-0.517,20.234591792274934,20.018385583500788,3,0,FALSE,Milan Borjan,GK,Leander Dendoncker,M
308,169,3846,82.98,FALSE,TRUE,27.998,-12.525,away_1,51.515,0.881,27.517696651427787,13.556599853337605,4,0,FALSE,Jordan Pickford,GK,Harry Wilson,F
308,13969,3828,41.15,FALSE,FALSE,40.053,13.957,away_24,49.398,3.017,18.700953398155935,15.15766274949543,1,2,FALSE,Hossein Hosseini,GK,Harry Wilson,F
320,8538,10509,37.58,FALSE,FALSE,15.79,-5.835,home_22,49.332,-2.362,37.170839713409755,11.110974346197905,2,1,FALSE,Diogo Costa,GK,Fabian Schär,D
371,13969,3813,89,FALSE,FALSE,45.545,0.467,away_24,49.721,-7.477,6.970660944272069,55.34388241135428,1,1,TRUE,Hossein Hosseini,GK,Jack Grealish,M
395,61,3834,83.95,FALSE,FALSE,-23.395,5.535,home_1,-50.592,0.763,29.62663075680392,13.846623607833898,2,1,FALSE,Hugo Lloris,GK,Pierre-Emile Höjbjerg,M
395,14013,3817,32.9,FALSE,FALSE,31.168,19.68,away_16,49.358,-0.634,29.023380643887783,10.66772544360429,1,1,FALSE,Aymen Dahmen,GK,Pierre-Emile Höjbjerg,M
401,61,10515,43.97,FALSE,FALSE,-31.459,-2.661,home_1,-50.013,-1.3,21.208597360504537,19.439265864217283,3,0,FALSE,Hugo Lloris,GK,Sofiane Boufal,F
401,1672,3837,56.1,FALSE,FALSE,-41.289,-17.526,home_1,-50.676,-3.126,20.804980100927757,11.069926720497726,1,1,FALSE,Thibaut Courtois,GK,Sofiane Boufal,F
401,8538,10512,34.77,FALSE,FALSE,22.579,12.365,away_22,50.095,0.97,32.37529097938735,11.951033193819722,1,0,FALSE,Diogo Costa,GK,Sofiane Boufal,F
401,13854,3820,18.08,FALSE,FALSE,31.367,-6.424,away_1,50.307,-0.559,22.08781258975184,18.05754331647716,2,2,FALSE,Dominik Livakovic,GK,Sofiane Boufal,F
401,13854,3820,50.38,FALSE,FALSE,28.568,0.619,away_1,51.363,0.657,23.94000386382592,17.378937724116046,3,2,FALSE,Dominik Livakovic,GK,Sofiane Boufal,F
401,14031,3853,9.12,FALSE,FALSE,-22.648,7.205,home_18,-50.771,1.357,30.709183137947516,13.227292291166636,4,0,FALSE,Milan Borjan,GK,Sofiane Boufal,F
428,169,10505,21.98,FALSE,FALSE,-48.517,0.533,home_1,-49.71,0.742,4.018504448174716,84.6062988708797,1,3,FALSE,Jordan Pickford,GK,Ismaïla Sarr,F
428,169,10505,83.62,FALSE,FALSE,-44.48,-4.331,home_1,-51.277,-0.003,9.114711240626335,40.11366211075858,1,5,FALSE,Jordan Pickford,GK,Ismaïla Sarr,F
428,11241,3812,8.78,FALSE,FALSE,-32.339,4.97,away_23,-49.106,-0.548,20.764556845740774,19.45586956190957,1,1,FALSE,Andries Noppert,GK,Ismaïla Sarr,F
428,11241,3812,24.55,FALSE,FALSE,-37.206,-14.123,away_23,-49.754,-2.564,20.817434159857452,14.926333604342364,1,1,FALSE,Andries Noppert,GK,Ismaïla Sarr,F
428,11241,3812,81.37,FALSE,FALSE,-19.918,-7.462,away_23,-51.018,0.222,33.42556159588048,12.191795326943717,3,1,FALSE,Andries Noppert,GK,Ismaïla Sarr,F
428,13935,3844,10.83,FALSE,FALSE,33.524,0.272,home_1,50.445,-0.085,18.977949309659355,21.82954066001658,4,3,FALSE,Hernan Galindez,GK,Ismaïla Sarr,F
428,13935,3844,23.52,FALSE,FALSE,38.713,14.401,home_1,49.182,3.334,19.936653931891378,14.72243579169361,2,2,FALSE,Hernan Galindez,GK,Ismaïla Sarr,F
428,13942,3829,3.78,FALSE,FALSE,45.362,-16.803,home_22,50.725,-4.52,18.256282562449563,9.276474739632743,1,1,FALSE,Meshaal Barsham,GK,Ismaïla Sarr,F
428,13942,3829,56.63,FALSE,FALSE,45.228,11.69,home_22,49.541,5.384,13.767283101614494,16.81504983997241,1,1,FALSE,Meshaal Barsham,GK,Ismaïla Sarr,F
444,13907,3841,49.57,FALSE,FALSE,-38.879,9.94,home_1,-50.332,2.362,16.862243059569508,20.203602524308444,1,2,FALSE,Seun-gyu Kim,GK,Tariq Lamptey,D
449,14013,3832,73.22,FALSE,FALSE,30.011,-3.634,home_16,50.828,-0.217,22.780717218735674,18.036003588257607,4,0,FALSE,Aymen Dahmen,GK,Aaron Mooy,M
453,13854,10514,82.2,FALSE,FALSE,40.562,9.551,away_1,49.285,-0.525,15.288474253502212,21.632958842249916,0,1,FALSE,Dominik Livakovic,GK,Alexis MacAllister,F
453,61,10517,4.62,FALSE,FALSE,28.013,11.419,away_1,50.001,0.562,27.018636716163158,14.043170643450157,1,1,FALSE,Hugo Lloris,GK,Alexis MacAllister,F
453,61,10517,31.55,FALSE,FALSE,33.14,16.406,away_1,50.213,1.479,25.376493768840483,12.666265054787157,1,3,FALSE,Hugo Lloris,GK,Alexis MacAllister,F
453,61,10517,92.08,FALSE,FALSE,37.091,26.86,away_1,-25.62,1.756,93.53078039340846,4.293786370693222,0,1,FALSE,Hugo Lloris,GK,Alexis MacAllister,F
453,8042,3850,45.85,FALSE,FALSE,-39.991,5.921,home_1,-50.727,2.493,13.839556423527455,27.203950325117503,1,2,TRUE,Wojciech Szczesny,GK,Alexis MacAllister,F
453,8042,3850,60.6,FALSE,FALSE,-40.178,5.936,home_1,-50.96,0.294,13.677272388893924,27.445210642758653,1,2,FALSE,Wojciech Szczesny,GK,Alexis MacAllister,F
453,11241,10511,47.37,FALSE,FALSE,-49.201,-8.68,home_23,-51.924,-2.476,9.285784888742576,18.344234799661514,1,3,FALSE,Andries Noppert,GK,Alexis MacAllister,F
453,13903,10514,41.88,FALSE,FALSE,47.212,9.538,away_1,51.924,1.958,10.905796073648176,20.141026994630252,1,3,FALSE,Franco Armani,GK,Alexis MacAllister,F
457,201,3828,96.12,FALSE,FALSE,-30.03,6.869,home_1,-45.404,2.633,23.496469117720643,16.979260751229234,2,2,FALSE,Danny Ward,GK,Alireza Jahanbakhsh,F
457,201,3828,97.65,FALSE,FALSE,-26.931,-15.406,home_1,-49.193,-1.196,29.85160962159327,12.03742451335754,3,1,FALSE,Danny Ward,GK,Alireza Jahanbakhsh,F
457,169,3813,55.05,FALSE,FALSE,-39.889,7.988,home_1,-51.243,0.872,14.928009411840547,23.78491193240315,1,0,FALSE,Jordan Pickford,GK,Alireza Jahanbakhsh,F
589,13969,3828,1.98,FALSE,FALSE,33.708,16.298,away_24,50.347,1.683,24.8749687034979,12.801898863525352,2,1,FALSE,Hossein Hosseini,GK,Neco Williams,D
589,13969,3828,82.92,FALSE,FALSE,33.114,-10.256,away_24,49.949,-1.853,21.931769924016624,16.88156464383991,2,0,FALSE,Hossein Hosseini,GK,Neco Williams,D
589,13969,3828,95.35,FALSE,FALSE,24.711,-5.031,away_24,50.561,-0.159,28.24074152709167,14.542596617509618,2,0,FALSE,Hossein Hosseini,GK,Neco Williams,D
649,13799,3836,34.23,FALSE,FALSE,-25.408,-11.754,home_12,-51.413,-1.073,29.531897670146428,13.003692586769857,2,1,FALSE,Shuichi Gonda,GK,Francisco Calvo,D
668,61,10504,24.05,FALSE,FALSE,-41.016,-13.938,home_1,-51.152,-2.63,18.05962624197965,15.044527774889854,2,2,FALSE,Hugo Lloris,GK,Przemyslaw Frankowski,F
754,4602,3855,57.63,FALSE,FALSE,43.532,-6.362,away_1,51.415,-2.416,10.995456698109454,31.4096101233706,1,3,FALSE,Manuel Neuer,GK,Kendall Waston,D
916,11241,10502,85.4,FALSE,FALSE,-43.094,-2.371,home_23,-50.611,0.525,9.700230770450771,40.47066203733049,5,9,FALSE,Andries Noppert,GK,Walker Zimmerman,D
926,1785,3853,70.93,FALSE,FALSE,48.396,0.858,away_1,51.737,1.703,4.192729421272018,82.07229319913341,2,5,FALSE,Bono,GK,Alistair Johnston,D
926,1785,3853,81.95,FALSE,FALSE,47.376,-8.824,away_1,51.428,-1.689,10.203840061467057,22.461762378814118,1,2,FALSE,Bono,GK,Alistair Johnston,D
926,1672,3823,29.25,FALSE,FALSE,-42.256,15.923,home_1,-50.957,3.267,18.93360676152328,12.259607364024212,1,1,FALSE,Thibaut Courtois,GK,Alistair Johnston,D
963,1785,3853,14.12,FALSE,FALSE,47.48,5.445,away_1,49.61,2.835,7.405972252175944,41.555804667506884,1,1,FALSE,Bono,GK,Tajon Buchanan,F
963,1672,3823,7.13,FALSE,FALSE,-40.825,-3.652,home_1,-51.604,-0.761,12.232854491082609,32.097989240482505,3,4,FALSE,Thibaut Courtois,GK,Tajon Buchanan,F
963,1672,3823,46.87,FALSE,FALSE,-45.482,3.077,home_1,-50.603,2.155,7.66291413236505,48.578448083861844,1,2,FALSE,Thibaut Courtois,GK,Tajon Buchanan,F
963,1672,3823,62.22,FALSE,FALSE,-33.228,-5.417,home_1,-51.197,0.327,20.018837953287896,20.01099131775089,2,1,FALSE,Thibaut Courtois,GK,Tajon Buchanan,F
963,13854,3838,57.4,FALSE,FALSE,-34.01,11.731,home_1,-51.72,1.82,21.897407631954977,16.192289329721252,2,1,FALSE,Dominik Livakovic,GK,Tajon Buchanan,F
1067,462,3815,76.53,FALSE,FALSE,49.515,-7.506,away_1,51.622,-3.896,8.077763366180022,22.849287086118622,1,2,FALSE,Wayne Hennessey,GK,Brenden Aaronson,M
1225,1672,3823,12.2,FALSE,FALSE,-39.096,15.385,home_1,-50.453,2.163,20.405034697348594,13.684406851827104,2,2,FALSE,Thibaut Courtois,GK,Richie Laryea,D
1225,1672,3823,65.97,FALSE,FALSE,-35.535,13.431,home_1,-50.005,2.308,21.637998659765188,15.272169001826665,1,1,FALSE,Thibaut Courtois,GK,Richie Laryea,D
1228,13854,3838,48.33,FALSE,FALSE,-32.852,8.681,home_1,-51.721,1.201,21.480308773385918,17.798110917174352,2,1,FALSE,Dominik Livakovic,GK,Jonathan Osorio,M
1257,32,10507,16.62,FALSE,FALSE,-26.37,7.489,home_1,-50.783,0.622,27.18201649988462,14.77010466941567,3,1,FALSE,Alisson,GK,In-beom Hwang,M
1257,8538,3857,30.28,FALSE,FALSE,32.222,8.081,away_22,48.403,0.426,21.828876402600294,17.771782196779693,1,3,FALSE,Diogo Costa,GK,In-beom Hwang,M
1257,8538,3857,66.47,FALSE,FALSE,30.821,2.651,away_22,48.232,1.399,21.84048630410962,18.89564965232303,1,2,FALSE,Diogo Costa,GK,In-beom Hwang,M
1257,13924,3825,38.63,FALSE,FALSE,24.272,-14.416,home_23,50.112,-1.41,31.69607294287417,11.77490839354919,2,0,FALSE,Sergio Rochet,GK,In-beom Hwang,M
1257,13924,3825,93.07,FALSE,FALSE,30.78,11.116,home_23,50.208,1.275,24.399259333020748,15.28102217244627,2,1,FALSE,Sergio Rochet,GK,In-beom Hwang,M
1257,14034,3841,7.87,FALSE,FALSE,30.425,-11.406,away_1,51.088,-1.131,24.847584610983823,14.977504006975176,3,1,FALSE,Lawrence Ati Zigi,GK,In-beom Hwang,M
1287,2059,3844,48.38,FALSE,FALSE,-29.016,8.933,away_16,-50.66,1.328,25.125619295850203,15.546806569985911,1,2,FALSE,Edouard Mendy,GK,José Cifuentes,M
1289,1785,3853,2.08,FALSE,FALSE,31.318,-0.134,away_1,49.188,-1.121,21.182423846198525,19.60573149017762,2,1,FALSE,Bono,GK,Mark-Anthony Kaye,M
1334,169,3831,25.1,FALSE,FALSE,-43.973,-1.081,home_1,-51.147,1.106,8.595248105784965,45.901993588952294,1,3,FALSE,Jordan Pickford,GK,Weston McKennie,M
1334,169,3831,48.27,FALSE,FALSE,-33.474,11.865,home_1,-49.894,1.907,22.422464204453533,15.885838371291484,2,0,FALSE,Jordan Pickford,GK,Weston McKennie,M
1334,11241,10502,48.75,FALSE,FALSE,-38.11,-7.573,home_23,-51.634,-0.397,16.261070967190324,22.763686364468782,2,0,FALSE,Andries Noppert,GK,Weston McKennie,M
1334,11241,10502,48.92,FALSE,FALSE,-27.565,-1.899,home_23,-50.661,0.188,25.00720748104434,16.60770061721255,5,0,FALSE,Andries Noppert,GK,Weston McKennie,M
1334,11241,10502,53,FALSE,FALSE,-36.124,-4.409,home_23,-50.918,-1.162,16.959146706128816,23.61225142531391,1,1,FALSE,Andries Noppert,GK,Weston McKennie,M
1336,462,3815,35.2,FALSE,FALSE,40.601,2.435,away_1,45.153,1.329,12.145592863257027,33.000675047541264,1,1,TRUE,Wayne Hennessey,GK,Timothy Weah,F
1336,11241,10502,42.1,FALSE,FALSE,-36.926,12.439,home_23,-48.893,1.277,19.931838776189213,16.53984889486868,1,2,FALSE,Andries Noppert,GK,Timothy Weah,F
1336,11241,10502,62.62,FALSE,FALSE,-33.829,10.781,home_23,-49.931,1.775,21.560060343143753,16.843464688685522,1,0,FALSE,Andries Noppert,GK,Timothy Weah,F
1336,13968,3847,27.15,FALSE,FALSE,-45.012,-2.381,home_1,-50.313,-0.967,7.857436286728642,48.58807094063322,1,3,FALSE,Alireza Beiranvand,GK,Timothy Weah,F
1336,13968,3847,32.73,FALSE,FALSE,-42.301,13.871,home_1,-51.478,3.08,17.216975402201165,14.776776750202263,2,2,FALSE,Alireza Beiranvand,GK,Timothy Weah,F
1336,13968,3847,51.13,FALSE,FALSE,-43.224,-14.678,home_1,-46.479,-10.187,17.363405771910074,13.261983234965525,1,0,TRUE,Alireza Beiranvand,GK,Timothy Weah,F
1339,462,3815,91.17,FALSE,FALSE,28.014,3.606,away_1,50.286,0.498,24.750099636163085,16.654138127379305,3,0,FALSE,Wayne Hennessey,GK,Tyler Adams,M
1363,8538,3826,66.4,FALSE,FALSE,-26.129,5.287,home_22,-49.653,1.209,26.895761933806597,15.210271442177364,1,2,FALSE,Diogo Costa,GK,Inaki Williams,F
1363,13907,3841,65.67,FALSE,FALSE,-43.158,-12.648,home_1,-49.632,-2.538,15.72402200456359,16.300254719830995,1,1,FALSE,Seun-gyu Kim,GK,Inaki Williams,F
1363,13907,3841,67.83,FALSE,FALSE,-42.935,-6.771,home_1,-50.666,-2.344,11.719030079319703,29.462825726277778,1,2,FALSE,Seun-gyu Kim,GK,Inaki Williams,F
1368,8538,3843,11.08,FALSE,FALSE,44.752,6.793,home_22,51.793,0.524,10.304191040542676,31.436763971182597,1,4,FALSE,Diogo Costa,GK,Jose Gimenez,D
1368,13907,3825,45.15,FALSE,FALSE,-19.862,-8.762,away_1,-51.292,-1.364,33.79366342970233,11.9521678595488,3,1,FALSE,Seun-gyu Kim,GK,Jose Gimenez,D
1368,14034,3856,49.4,FALSE,FALSE,-28.329,2.449,home_1,-50.826,-0.202,24.29474926810318,17.05214974232558,3,0,FALSE,Lawrence Ati Zigi,GK,Jose Gimenez,D
1377,13969,3813,50.18,FALSE,TRUE,28.732,11.851,away_24,52.175,-0.208,26.55869019737231,14.113341679720333,3,0,FALSE,Hossein Hosseini,GK,Kieran Trippier,D
1380,8538,3826,67.97,FALSE,FALSE,-27.234,10.218,home_22,-49.617,1.452,27.253958978467693,14.228414441430767,2,1,FALSE,Diogo Costa,GK,Thomas Partey,M
1380,13907,3841,49.5,FALSE,FALSE,-35.754,1.779,home_1,-51.078,-0.75,16.8402303131519,24.402388453851763,4,2,FALSE,Seun-gyu Kim,GK,Thomas Partey,M
1381,1785,10508,106.15,FALSE,FALSE,-34.239,12.338,home_1,-51.255,4.965,22.038383901729276,15.802759959749826,5,0,FALSE,Bono,GK,Marcos Llorente,M
1387,13854,3852,9.03,FALSE,FALSE,-40.429,-11.811,home_1,-50.991,-2.547,16.888124881110986,18.008058920989484,1,3,FALSE,Dominik Livakovic,GK,Yannick Carrasco,F
1387,13854,3852,10.82,FALSE,FALSE,-49.737,-10.494,home_1,-51.088,-4.93,10.851645266962977,10.967792258843586,1,2,FALSE,Dominik Livakovic,GK,Yannick Carrasco,F
1387,13854,3852,47.9,FALSE,FALSE,-35.027,-10.534,home_1,-51.227,-0.943,20.402717588595888,17.61328120284035,1,0,FALSE,Dominik Livakovic,GK,Yannick Carrasco,F
1387,13854,3852,59.75,FALSE,FALSE,-46.918,-4.558,home_1,-48.943,-2.019,7.206530926874595,46.674947414542196,1,1,FALSE,Dominik Livakovic,GK,Yannick Carrasco,F
1393,1785,10512,3.98,FALSE,FALSE,-38.791,-0.717,home_1,-48.713,0.687,13.727737249816522,29.82336884332132,1,4,FALSE,Bono,GK,Joao Felix,F
1393,1785,10512,30.1,FALSE,FALSE,-35.12,-11.433,home_1,-49.211,-2.498,20.80331437535856,16.87542204418192,2,2,FALSE,Bono,GK,Joao Felix,F
1393,1785,10512,38.73,FALSE,FALSE,-36.687,-30.931,home_1,-49.291,-1.899,34.73870651017392,5.540029085240094,0,0,FALSE,Bono,GK,Joao Felix,F
1393,1785,10512,81.97,FALSE,FALSE,-30.02,-2.578,home_1,-49.941,3.036,22.627339304478554,18.264476294462085,1,1,FALSE,Bono,GK,Joao Felix,F
1393,4691,10509,52.47,FALSE,FALSE,-38.657,-15.139,away_1,-50.387,-2.253,20.513848249414348,13.966756880158878,2,2,FALSE,Yann Sommer,GK,Joao Felix,F
1393,13924,3843,15.47,FALSE,FALSE,-35.486,-8.806,away_23,-49.789,-1.759,19.157813862755845,19.401589284961315,1,2,FALSE,Sergio Rochet,GK,Joao Felix,F
1393,13924,3843,34.18,FALSE,FALSE,-26.259,-7.391,away_23,-49.789,-0.906,27.26200583229341,14.745462014083243,2,2,FALSE,Sergio Rochet,GK,Joao Felix,F
1393,13924,3843,51.58,FALSE,FALSE,-42.055,-12.954,away_23,-49.746,-3.181,16.6404369233503,16.180165933273937,1,1,FALSE,Sergio Rochet,GK,Joao Felix,F
1393,14034,3826,27.5,FALSE,FALSE,31.565,13.35,away_1,50.662,0.851,24.829352085787498,14.256784847128836,3,0,FALSE,Lawrence Ati Zigi,GK,Joao Felix,F
1393,14034,3826,77.08,FALSE,FALSE,40.802,-12.518,away_1,44.248,-8.138,17.1331120348873,16.99617371499332,1,1,TRUE,Lawrence Ati Zigi,GK,Joao Felix,F
1394,1785,10508,81,FALSE,FALSE,44.349,-2.728,home_1,51.926,-3.997,8.595393242894712,44.60903971891376,0,2,FALSE,Bono,GK,Alvaro Morata,F
1394,1785,10508,90.32,FALSE,FALSE,48.931,-9.722,home_1,51.605,-3.037,10.356401160634904,15.554149250209951,1,1,FALSE,Bono,GK,Alvaro Morata,F
1394,3841,3822,62.67,FALSE,FALSE,-43.669,14.156,away_1,-50.037,3.902,16.684690497578913,13.709582950224096,1,2,FALSE,Keylor Navas,GK,Alvaro Morata,F
1394,3841,3822,80.7,FALSE,FALSE,-44.572,11.311,away_1,-48.995,4.589,13.812744296482142,18.114854671555833,1,2,FALSE,Keylor Navas,GK,Alvaro Morata,F
1394,3841,3822,91.93,FALSE,FALSE,-38.198,-3.587,away_1,-49.797,-0.223,14.744957544869365,27.164341244863767,1,2,TRUE,Keylor Navas,GK,Alvaro Morata,F
1394,4602,3839,61.55,FALSE,FALSE,45.699,6.691,away_1,50.306,3.644,9.540601762991683,32.67247942687557,1,1,TRUE,Manuel Neuer,GK,Alvaro Morata,F
1394,13799,3854,8.87,FALSE,FALSE,-43.341,-3.989,home_12,-51.12,-1.326,9.98996506500398,37.80919869187298,1,3,FALSE,Shuichi Gonda,GK,Alvaro Morata,F
1394,13799,3854,10.98,FALSE,FALSE,-48.402,-1.113,home_12,-51.635,-0.151,4.246454167891135,81.21317651948021,1,3,TRUE,Shuichi Gonda,GK,Alvaro Morata,F
1394,13799,3854,22.57,FALSE,FALSE,-38.278,10.555,home_12,-47.97,2.53,17.71082462789353,19.121219766383796,1,1,FALSE,Shuichi Gonda,GK,Alvaro Morata,F
1406,11241,3830,47.82,FALSE,FALSE,-45.641,3.99,home_23,-51.025,1.588,7.935110648251858,45.366066764208774,1,4,TRUE,Andries Noppert,GK,Pervis Estupinan,D
1406,11241,3830,48.68,FALSE,FALSE,-40.046,-11.23,home_23,-50.034,-2.887,16.769466777450024,18.798104640644336,1,1,FALSE,Andries Noppert,GK,Pervis Estupinan,D
1406,11241,3830,58.77,FALSE,FALSE,-42.997,9.95,home_23,-50.681,1.299,13.758979213589939,21.575419738230504,1,0,FALSE,Andries Noppert,GK,Pervis Estupinan,D
1513,4602,3839,21.17,FALSE,FALSE,30.897,14.881,away_1,50.734,2.229,26.23230393998972,13.189982971275164,2,2,FALSE,Manuel Neuer,GK,Jordi Alba,D
1513,13799,3854,88.45,FALSE,FALSE,-32.073,-12.901,home_12,-50.754,-1.501,24.15984540513453,14.691499778665415,1,2,FALSE,Shuichi Gonda,GK,Jordi Alba,D
1519,1785,10508,120.73,FALSE,FALSE,36.798,-6.439,home_1,47.953,-2.307,16.970961227932847,22.71126988207851,2,2,FALSE,Bono,GK,Sergio Busquets,M
1519,13799,3854,6.02,FALSE,FALSE,-36.95,20.166,home_12,-50.902,0.044,25.46507522078032,10.161375113861899,2,1,FALSE,Shuichi Gonda,GK,Sergio Busquets,M
1522,13942,3845,13.93,FALSE,FALSE,31.748,7.533,away_22,49.056,1.37,22.076947094197603,17.769440577151112,2,3,FALSE,Meshaal Barsham,GK,Frenkie de Jong,M
1522,13942,3845,48.92,FALSE,FALSE,29.045,-4.755,away_22,53.511,2.262,23.932134255013693,17.06365024347517,2,1,TRUE,Meshaal Barsham,GK,Frenkie de Jong,M
1531,61,10517,96.57,FALSE,FALSE,31.652,-1.702,away_1,50.037,0.063,20.917359011118013,19.78893186758101,1,2,FALSE,Hugo Lloris,GK,Lionel Messi,F
1531,61,10517,106.88,FALSE,FALSE,-30.577,15.557,away_1,30.104,2.478,84.52105168536416,4.874725774430605,1,0,FALSE,Hugo Lloris,GK,Lionel Messi,F
