gametime,freekick,shooter_id,shooter_x,shooter_y,gk_id,gk_x,gk_y,shot_dist_goal,angle_to_goal,defender_infront,defender_around,goal,predictions_xgb
97.88,FALSE,8561,37.207,4.793,940,46.568,-0.998,16.026499867407107,24.693947961650913,0,1,0,0.12783224880695343
64.55,FALSE,8561,-41.763,2.584,169,-50.182,2.817,11.04356034075968,35.90247864368533,1,0,1,0.1527215540409088
76.33,FALSE,8561,-14.878,13.162,169,-47.121,4.863,39.85791173656743,9.916468496046225,1,1,0,0.1076798364520073
96.67,FALSE,8564,-9.688,2.711,1785,-50.778,1.085,42.897748950265445,9.734113263560005,4,0,0,0.04644952714443207
32.58,FALSE,8564,-29.056,0.373,4691,-51.652,-0.311,23.446967074655944,17.742092810616892,4,0,1,0.06450948864221573
12.43,FALSE,8583,27.87,5.864,435,51.204,1.101,25.318439841348834,16.027177191127937,4,0,0,0.053615812212228775
90.42,FALSE,8583,48.37,7.172,435,50.876,2.606,8.276139438168016,28.752651294130445,1,2,0,0.2167884260416031
4.65,FALSE,8583,49.074,8.068,1785,50.134,6.246,8.765278090283275,21.570966760746686,1,1,1,0.21671976149082184
47.68,FALSE,8583,32.038,1.783,8042,50.689,-0.092,20.539535851620407,20.13716454803726,5,0,0,0.07436317205429077
80.95,FALSE,8583,39.012,6.148,8042,50.88,1.289,14.823091715293405,25.572018058489217,1,0,0,0.17502638697624207
91.17,FALSE,8593,-36.553,-23.503,4691,-50.25,-2.117,28.402426269598873,8.370831150582458,2,0,1,0.04333427920937538
71.32,FALSE,8593,-28.702,13.896,13907,-47.966,1.871,27.558004644748866,13.143016108725835,1,1,0,0.047781575471162796
82.58,FALSE,8593,-29.79,8.23,13924,-49.408,2.194,24.155268576441042,16.256819978076148,2,1,0,0.1056995615363121
79.35,FALSE,8593,45.355,10.995,14034,49.743,3.826,13.112629408322345,18.256828589646144,1,1,1,0.26414811611175537
95.03,FALSE,8593,30.533,9.626,14034,50.152,1.089,23.983514442216343,15.971824365709468,1,0,0,0.0738433226943016
70.9,FALSE,8627,46.441,0.431,1785,49.623,0.074,6.074310001967299,62.08130638847635,1,5,0,0.41467785835266113
26.13,FALSE,8627,-32.702,4.69,1672,-50.74,-0.576,20.345930895390364,19.889906341820218,1,2,0,0.07701903581619263
94.12,TRUE,8631,-38.255,-25.125,12653,-50.453,-1.15,28.882272244406256,7.240088431455301,2,0,0,0.052542977035045624
46.02,FALSE,8854,-43.927,3.877,61,-54.246,0.193,9.40890312416915,39.870533658438795,1,3,0,0.12679685652256012
47.77,FALSE,8854,42.962,9.281,200,51.104,2.772,13.308283322803131,23.096410554729108,1,2,0,0.14900751411914825
33.73,FALSE,8854,44.872,-7.506,14013,51.566,-1.992,10.70170173383654,28.90423268463165,1,1,0,0.2789405584335327
50.22,FALSE,8927,50.239,-2.031,1341,51.072,-0.04,3.039256817052487,104.1042811886934,2,2,1,0.37446266412734985
10.83,FALSE,9089,-44.89,15.909,435,-50.646,4.358,17.635429708402345,10.601577659608884,1,1,0,0.06031138449907303
13.52,FALSE,9089,-38.504,10.019,435,-49.692,2.003,17.212448315100325,19.90934831667093,1,3,0,0.0742083415389061
24.1,FALSE,9089,-43.482,10.331,435,-49.655,3.216,13.713274043786917,20.703988209651474,1,2,0,0.13629062473773956
51.95,FALSE,9089,-40.806,12.938,435,-49.85,3.231,17.439652519474123,16.405243576053874,1,2,0,0.05394427850842476
68.03,FALSE,9089,-37.621,9.778,435,-49.563,2.385,17.80432321095076,19.735177664202713,1,2,0,0.0689130425453186
54.7,FALSE,9089,40.55,0.923,14013,51.847,-1.271,11.985592559402313,33.882935873978056,3,1,1,0.0863005742430687
79.45,FALSE,9094,-41.894,4.023,1672,-50.804,1.02,11.34335774803916,33.95938525454627,1,2,0,0.15476593375205994
85.63,FALSE,9094,-44.546,-3.161,1672,-48.805,1.057,8.559090897986772,44.204723915425625,0,2,0,0.37767231464385986
103.48,FALSE,9178,38.68,9.742,61,-27.154,0.629,91.69895835831508,4.5455289039904345,1,1,0,0.04896806180477142
16.12,FALSE,9178,-40.61,-11.936,8042,-51.225,-2.076,16.847557567790055,17.839275135460554,3,1,0,0.08208366483449936
27.95,FALSE,9178,-36.366,-16.329,8042,-51.317,-2.145,22.95522156286016,12.951192292485429,3,0,0,0.048980165272951126
33.45,TRUE,9330,-31.685,-10.373,13871,-51.892,1.14,23.256469078516627,16.112037344613807,2,0,0,0.04435838386416435
88.47,FALSE,9330,44.415,-11.199,13907,53.806,-0.496,13.812488045243695,18.450196760103843,1,0,0,0.057254426181316376
92.65,FALSE,9330,23.768,-5.641,13907,50.206,-0.574,29.280517498842126,13.993422672213306,1,1,0,0.05293990671634674
8.25,FALSE,9820,-47.271,-1.858,13854,-50.831,-0.086,5.549288693156988,65.55518189330712,1,4,1,0.30002203583717346
83.18,FALSE,9824,-38.099,-29.854,435,-50.648,-1.013,33.14589140451649,5.547974425916505,1,0,0,0.05265023186802864
93.87,FALSE,9837,-39.001,-2.546,2059,-49.649,0.974,13.73699810730132,29.407650724714667,1,1,0,0.20193123817443848
85.63,FALSE,9865,-34.776,4.82,61,-51.52,-0.022,18.367704701459022,21.82410531365779,1,0,0,0.11531039327383041
89.32,FALSE,9865,-43.932,-13.488,61,-51.139,-3.276,15.979260558611589,14.532740210258924,1,2,0,0.15721455216407776
91.83,FALSE,9865,-21.993,7.099,1672,-51.101,3.111,31.322082465889782,12.994678932039818,1,0,1,0.06556527316570282
95.27,FALSE,9865,4.448,2.597,8538,40.1,-2.908,48.12212706229848,8.686201726521194,0,2,0,0.06674720346927643
85.38,FALSE,9918,-40.604,3.507,3841,-51.122,-1.502,12.40217178561884,31.804629137692963,3,0,0,0.26113182306289673
37.17,FALSE,9939,-46.95,8.897,61,-51.658,2.653,10.486138898565095,22.81736326067673,3,2,0,0.09890805184841156
45.38,FALSE,9939,-42.327,10.808,61,-50.925,1.765,14.84260061444759,19.793917051899044,1,2,0,0.07385914772748947
57.43,FALSE,9939,-46.953,7.488,3343,-50.667,3.971,9.318763490935908,28.936406776196108,2,3,0,0.28545063734054565
93.87,FALSE,9939,-14.77,15.624,3343,-50.161,-5.007,40.83702090015873,9.478243852880713,1,0,0,0.056013599038124084
72,FALSE,9963,-38.102,-0.96,1341,-50.878,2.443,14.429968953535559,28.411384538053774,2,2,0,0.16332048177719116
73.28,FALSE,9963,-45.3,0.908,1341,-51.919,0.658,7.257028593026215,53.31082455941608,1,6,0,0.1520407348871231
82.4,FALSE,9963,-43.969,9.615,1341,-50.14,3.563,12.854033841561177,22.357042805901223,1,3,1,0.1323796510696411
75.32,FALSE,9963,-48.922,4.085,3841,-50.975,1.381,5.430405970091004,58.43028485160699,1,1,0,0.3740040957927704
88.23,FALSE,9963,-47.827,0.462,3841,-51.274,-0.329,4.695782469408055,75.80120701597387,1,3,1,0.36811578273773193
94.97,FALSE,9963,-35.328,-0.884,3841,-51.071,0.316,17.19473873020465,24.004617785806275,2,3,0,0.08409227430820465
95.23,FALSE,9963,-50.823,-8.434,3841,-51.838,-0.656,8.59910954692403,11.460730899330517,0,1,0,0.12813608348369598
89.25,FALSE,9963,41.082,-2.463,13799,51.145,-1.071,11.680628964229623,34.187526505158964,2,1,0,0.23432657122612
47.77,FALSE,9981,35.015,-13.869,1341,48.821,-3.067,22.317580200371186,14.79254550944454,1,0,1,0.051207661628723145
2.3,FALSE,9981,27.071,-12.016,3841,49.598,-2.838,28.125047502182106,13.461649198056294,1,2,0,0.09877855330705643
74.77,FALSE,9981,-45.542,1.617,4602,-52.661,-2.038,7.143420259231566,53.54018941753521,1,1,1,0.2185146063566208
59.85,FALSE,9981,34.818,-5.322,13854,50.969,-0.473,18.46555734333519,21.559718051475336,1,2,0,0.09249429404735565
65.23,FALSE,9993,-41.878,-2.926,11241,-51.685,-0.133,11.017638585468303,35.753276751511194,3,4,0,0.13785088062286377
69.48,FALSE,9993,46.898,-5.82,13935,51.199,-0.645,8.078044565363573,38.33448761462451,1,2,1,0.15718714892864227
103.95,FALSE,10704,33.703,6.617,13854,-32.125,0.632,86.45658967366224,4.834000839325963,1,2,0,0.08793313801288605
2.48,FALSE,10715,44.96,-6.744,61,49.657,-2.04,10.115984183459362,31.82288480066481,1,2,0,0.2058475762605667
58.3,FALSE,10715,44.291,13.858,61,51.089,3.526,16.10688812278772,13.72477217691014,1,1,0,0.10601279884576797
56.65,FALSE,10715,43.67,-11.171,435,45.545,-6.455,14.239386960118752,18.84625873255519,0,1,1,0.09975820779800415
27.9,FALSE,10715,-44.621,6.989,8042,-50.161,3.133,10.532082510121157,30.598125962519223,2,2,0,0.453541100025177
35.13,FALSE,10715,-43.972,-11.481,8042,-47.883,-6.68,14.301753214204194,18.086266368564377,1,1,0,0.12578535079956055
42.05,FALSE,10715,-36.617,-12.552,8042,-51.603,-1.011,20.244070563994782,16.345292641759734,2,2,0,0.0854455754160881
55.67,FALSE,10715,-41.684,1.517,8042,-50.495,1.175,10.921865454216146,36.78477508375431,2,3,0,0.43183743953704834
66.9,FALSE,10715,-40.106,-6.76,8042,-49.281,-1.764,14.117678137710888,26.01198284117507,2,2,1,0.1314452737569809
72.68,FALSE,10715,-39.665,10.988,8042,-46.099,6.259,16.895957179159755,19.050498273400592,1,1,0,0.18059813976287842
31.17,FALSE,10715,37.763,4.563,13854,42.785,2.529,15.427253093146557,25.654410506537435,1,2,0,0.21446041762828827
38.42,FALSE,10715,46.527,4.113,13854,48.206,1.649,7.252137478012947,48.12319060350996,0,2,1,0.4659118056297302
68.77,FALSE,10715,46.625,-5.572,13854,51.756,-3.583,8.097086451310743,39.50109302509451,1,3,1,0.07969960570335388
90.83,FALSE,10715,44.384,-8.357,13987,50.491,-3.456,11.649416508993058,25.906432358422506,2,1,0,0.1719685047864914
100.03,FALSE,10715,37.941,-6.09,13987,51.138,2.064,15.781399842852975,24.3340559322653,2,1,0,0.24271328747272491
60.6,FALSE,11094,35.276,-1.187,940,48.111,-1.766,17.264852880925453,23.887729930437718,1,1,0,0.13983051478862762
83.8,FALSE,11094,42.778,-7.676,2059,47.294,-0.025,12.387019819149401,26.93816868596536,0,1,1,0.2161286473274231
5.02,FALSE,11094,35.248,8.792,13935,47.377,2.592,19.363129085971618,19.254365636037743,1,3,1,0.06746214628219604
72.83,FALSE,11094,31.968,-17.651,13935,45.801,-10.215,27.07620403601657,11.795103331833312,0,0,0,0.12358912825584412
6.8,FALSE,11094,32.948,28.283,13942,48.557,1.505,34.38326326863115,6.981089146389183,0,0,0,0.07648627460002899
25.87,FALSE,11094,36.938,1.736,13942,47.394,0.732,15.658529305142292,26.171552114410698,1,3,1,0.2157023698091507
40.02,FALSE,11094,38.431,-6,13942,48.288,-2.281,15.294991369726237,25.03094466432531,1,2,0,0.46364519000053406
4.87,FALSE,11488,-44.046,8.756,13907,-51.104,3.891,12.171181208083297,24.66800400086225,1,2,1,0.18667200207710266
43.63,FALSE,11488,-38.549,5.418,13907,-51.187,0.831,14.96613259997385,25.870169394549446,2,0,0,0.16553466022014618
46.23,FALSE,11488,-36.15,6.342,13907,-50.486,0.117,17.536917174919886,22.140276930621685,1,3,0,0.09315187484025955
45.37,FALSE,11841,34.73,7.017,3841,50.088,1.535,19.105266001812172,20.30141101823089,2,3,0,0.07999442517757416
49.35,FALSE,11841,32.641,3.308,13854,50.158,0.247,20.13262886460683,20.350087387575385,2,0,0,0.04709044471383095
59.8,FALSE,11841,32.104,4.038,13854,51.144,0.163,20.791879664907643,19.61611426225283,1,1,0,0.05633147805929184
76.38,FALSE,11854,-33.548,12.839,435,-49.253,2.543,22.891444362468697,15.199534299871296,1,2,0,0.04736139625310898
87.48,FALSE,11854,-41.213,16.086,435,-49.528,3.603,19.650846419429367,12.497348352241413,1,1,0,0.07561928033828735
71.48,FALSE,11856,33.196,7.183,61,50.732,1.481,20.597084866553327,18.980079385699153,3,2,0,0.07046966254711151
83.37,FALSE,11856,27.088,3.239,61,50.372,0.753,25.617588977107115,16.138028152779203,1,1,0,0.03953517600893974
86.62,FALSE,11856,40.133,16.54,3343,50.538,3.614,20.652222374359617,12.359829574257494,2,2,1,0.051976654678583145
34.35,FALSE,11856,-26.72,0.017,8042,-51.1,-0.292,25.78000560511964,16.16061804534036,4,1,0,0.052393920719623566
24.55,FALSE,11856,32.589,20.111,13854,51.143,-0.215,28.30018095348509,10.485450335036875,1,0,0,0.032154813408851624
75.3,FALSE,11856,42.58,-2.541,13987,52.058,0.141,10.240267623455944,38.445433341901925,2,6,0,0.13184255361557007
9.83,TRUE,11960,-22.088,1.158,2059,-50.782,-0.437,30.434038640969096,13.705369188048925,3,0,0,0.06976602971553802
9.95,FALSE,11960,-30.311,-2.097,2059,-51.418,-0.292,22.287869570688,18.57412661357457,3,0,0,0.09451338648796082
10.65,FALSE,11960,-40.232,-12.195,11241,-51.307,-2.657,17.298030205777767,17.441834335593757,2,0,0,0.0914701297879219
31.83,FALSE,11960,-35.636,-15.133,11241,-49.873,-2.535,22.65838001711508,13.868181260699043,1,1,0,0.08017807453870773
46.82,FALSE,11960,-31.774,3.465,11241,-48.944,2.067,21.013645590425284,19.51053929179325,4,0,0,0.12016087770462036
48.73,FALSE,11960,-49.239,-1.615,11241,-49.79,-2.35,3.6390034350079996,90.36784647969296,0,1,1,0.4257955253124237
2.65,FALSE,11960,-49.087,-0.013,13941,-50.607,2.386,3.413024758187373,93.99970164327453,1,4,1,0.5469055771827698
30.73,FALSE,11960,-43.387,-1.367,13941,-51.203,-0.235,9.214958382977104,43.00591849719137,1,2,1,0.17974266409873962
12.92,FALSE,11994,-38.562,-6.581,13854,-48.722,-1.308,15.413546152654167,24.470497866078148,1,1,0,0.11961967498064041
41.23,FALSE,11994,-49.622,8.552,13854,-51.852,3.479,9.023280334778477,17.20770004469048,1,2,0,0.15622229874134064
64.63,FALSE,11994,32.918,1.415,13862,48.398,1.007,19.633057556071087,21.06966284981109,1,4,0,0.09651456028223038
35.28,FALSE,12022,-40.56,14.551,61,-50.947,3.201,18.82273096551082,14.379919403218809,1,2,0,0.054837826639413834
72.55,FALSE,12022,-43.311,-0.986,435,-51.355,-0.249,9.241748589958505,43.0463690771962,2,2,0,0.2448602020740509
94.97,FALSE,12022,-48.867,10.96,435,-51.24,2.963,11.546440533774902,12.50314052593013,1,0,0,0.10981347411870956
92.6,FALSE,12022,50.064,6.68,14013,51.835,2.259,7.110309135333006,25.63385002159765,1,0,0,0.13199830055236816
96.28,FALSE,12022,42.407,-1.906,14013,51.415,-1.178,10.271391580501644,38.734095068767346,4,4,0,0.1036086156964302
16.05,FALSE,12154,46.341,-3.602,13942,51.041,3.025,7.1349621582738605,50.23781878765514,0,3,0,0.45383596420288086
47.85,FALSE,12154,43.455,-13.583,13942,51.062,-1.654,16.31900468778657,14.670019546777683,1,1,1,0.030831562355160713
58.27,FALSE,12154,37.41,-9.72,13942,50.37,-1.899,17.949554312015664,19.682836456586575,2,0,0,0.09463148564100266
16.05,FALSE,12183,-41.804,3.602,169,-50.827,1.398,11.2862225744489,34.48505175945349,1,1,0,0.15402501821517944
48.17,FALSE,12183,-40.921,-11.708,169,-50.044,-2.935,16.466648262472848,18.202563508381672,2,2,0,0.06516160815954208
74.78,FALSE,12183,40.065,-6.527,462,50.629,-0.972,14.043893833264336,26.341843108607804,1,1,0,0.2027881145477295
74.22,FALSE,12183,-47.833,13.978,11241,-47.104,9.712,14.73653191900998,9.517251243824715,0,1,0,0.22503842413425446
75.33,FALSE,12183,-48.417,5.112,11241,-51.406,3.49,6.542433262938185,45.4635390936881,1,2,1,0.33337822556495667
94.12,FALSE,12183,-42.861,1.108,11241,-51.799,0.626,9.70247313832922,41.14888608794807,2,1,0,0.15958702564239502
99.42,FALSE,12183,-39.932,-15.565,13968,-47.336,-6.099,20.00559544227564,13.377890517147696,1,0,0,0.20685894787311554
52.1,FALSE,12502,37.935,-2.824,13924,51.141,-2.041,14.836246189653227,27.282570055800555,1,2,0,0.15501458942890167
7.82,FALSE,12502,43.136,-0.881,14034,51.046,-1.333,9.405352571807182,42.400276281240835,4,6,0,0.1656365841627121
37.12,FALSE,12514,-40.654,1.482,61,-51.068,-0.37,11.938343268644939,33.88226961525777,3,0,0,0.1969733089208603
37.13,FALSE,12514,-42.771,1.932,61,-51.471,-0.214,9.918974997448073,39.96073836817854,3,1,0,0.1441165804862976
38.93,FALSE,12514,45.289,-4.183,13987,52.522,-3.873,8.3364266925343955,43.25570164619003,0,2,1,0.20656105875968933
69.82,FALSE,12561,-51.595,3.683,32,-52.32,0.989,3.7925603488936073,81.51809763310813,1,7,0,0.16920700669288635
47.83,FALSE,12561,34.211,-6.344,13871,49.69,-0.939,19.35804372864159,20.329619864915582,2,1,1,0.04924934729933739
48.88,FALSE,12561,9.059,21.037,13871,44.689,3.535,48.26671575734152,7.816927532377904,1,0,0,0.10389062017202377
62.35,FALSE,12561,31.289,-6.862,13871,42.743,-2.705,22.293352484541213,17.79980662144265,1,1,0,0.06091282516717911
77.38,FALSE,12561,29.749,-7.703,13871,47.862,-1.537,24.019662986811454,16.46322407072454,1,0,0,0.13208439946174622
4.57,FALSE,12576,42.945,1.525,4656,51.752,0.671,9.675931479707781,41.08183124890172,2,2,0,0.17706350982189178
84.33,FALSE,12576,-33.942,17.643,32,-49.813,2.548,25.606147953177185,11.942281895177027,2,2,0,0.08571109175682068
69.95,FALSE,12576,35.344,-3.594,13871,52.288,-1.501,17.528410424222727,23.14031577119739,6,0,0,0.08600521087646484
53.1,FALSE,12586,-17.631,-1.755,61,-50.71,-0.515,34.913137727795245,11.954402563866813,2,0,0,0.05366239696741104
29.1,FALSE,12640,-43.366,12.466,4691,-50.561,3.455,15.454161640153762,16.519587402635445,1,1,0,0.1038828045129776
69.9,FALSE,12643,-30.272,8.958,32,-51.06,1.606,23.965177821163774,16.175744674815427,3,1,0,0.07047439366579056
51.2,FALSE,12664,37.284,-8.396,13871,51.377,-0.762,17.37870743179711,21.101803300256922,4,0,0,0.06585603207349777
105,FALSE,12777,1.29,-9.451,1341,-45.906,-2.619,54.61396800270055,7.55364008940183,1,2,0,0.07394541800022125
8.28,TRUE,12777,-22.57,-0.856,14031,-50.508,0.245,29.942238326484546,13.932520823778107,2,0,0,0.08267253637313843
32.73,FALSE,12777,-42.19,-5.032,14031,-50.482,-1.604,11.472450653631073,32.55298298000794,3,1,0,0.192756786942482
72.07,FALSE,12820,-35.238,-6.888,3343,-50.955,-1.757,18.585510162489488,20.835151815829803,2,1,0,0.09635723382234573
81.35,FALSE,12820,-46.631,1.395,3343,-52.071,0.101,6.032510754238238,61.841391103626755,1,5,0,0.20918366312980652
57.78,FALSE,12945,-43.058,-1.341,13871,-51.854,2.403,9.536752329802846,41.70712684827816,3,1,0,0.17849202454090118
90.65,FALSE,12945,-35.543,-3.513,13871,-51.214,0.417,17.31707302057712,23.425587657763423,3,0,0,0.10740488022565842
89.05,FALSE,12945,49.603,-0.943,13907,49.931,0.46,3.046614186273016,100.97840346789067,0,3,0,0.5317863821983337
92.67,FALSE,13021,-20.232,2.87,61,-50.341,-1.584,32.39538121399408,12.842774260974455,3,0,0,0.0616677962243557
36.5,FALSE,13032,19.659,-0.836,13935,51.684,1.005,32.85163887844867,12.710227423960763,4,0,0,0.023031683638691902
43.87,FALSE,13044,-41.794,-5.359,61,-52.206,-0.208,11.972356367900183,31.094201396431032,2,2,0,0.0999220684170723
48.93,FALSE,13044,25.297,-3.621,8538,51.03,-2.858,27.44293807156952,15.066377642110712,5,0,0,0.07239535450935364
75.75,FALSE,13049,-41.009,3.274,2059,-51.129,0.904,11.948311889133125,33.031917683351914,1,4,0,0.18356819450855255
58.78,FALSE,13049,-38.557,11.43,11241,-50.704,2.187,18.02920267233135,18.13283113684173,2,1,0,0.10042561590671539
28.07,FALSE,13121,-28.535,-13.663,169,-50.843,-1.851,27.58620658952586,13.205452019088902,3,0,0,0.0684751570224762
93.48,FALSE,13121,-37.48,4.711,11241,-50.675,1.435,15.741471373413608,25.129299719308765,5,0,0,0.16100023686885834
8.62,FALSE,13121,-34.863,-0.892,13968,-51.455,-1.02,17.659542264736082,23.391269139821116,3,1,0,0.11205033212900162
68.73,TRUE,13121,-21.177,3.503,13968,-51.189,-0.046,31.518269908102507,13.168191943715772,4,0,0,0.07655909657478333
88,FALSE,13178,40.594,-9.369,1785,48.541,-2.583,15.150280426447557,21.960689485232354,2,3,0,0.12662434577941895
69.63,FALSE,13222,16.106,-10.297,3343,49.815,-0.887,37.82263138651249,10.64649911295695,3,0,0,0.07476773858070374
34.03,FALSE,13222,-43.38,2.53,11241,-46.406,0.68,9.46442285614923,41.228989591676765,1,2,1,0.1792476624250412
32.82,FALSE,13228,-23.371,13.867,11241,-46.646,-0.624,32.261313209477386,11.724630638766056,1,0,0,0.048510778695344925
53.9,FALSE,13228,-31.215,16.334,11241,-49.337,2.627,26.83003505402108,12.437280340680788,2,0,0,0.05095525085926056
27.98,FALSE,13228,33.247,-14.352,13942,49.714,-3.298,24.01370260913548,14.047385047434082,2,1,0,0.060846131294965744
78.95,FALSE,13563,29.567,-6.261,4602,50.231,0.011,23.7723076288357,16.923012028915654,3,2,0,0.07434684783220291
69.12,FALSE,13779,38.235,-3.102,4602,51.372,-2.786,14.598377615337945,27.602311694904454,5,1,0,0.20075486600399017
41.9,FALSE,13780,41.359,-9.478,4602,48.064,-4.4,14.627178982975492,22.127866632619142,1,1,0,0.24570190906524658
51.2,FALSE,13780,42.044,-13.491,4602,51.252,-3.263,17.068538806822335,15.396292267613248,2,1,0,0.08331561088562012
80.1,FALSE,13780,-36.718,7.024,13799,-48.508,1.901,17.274492756662926,22.06421020045916,1,3,1,0.09675958007574081
3.6,FALSE,13785,-37.964,6.97,13799,-51.593,0.096,16.120676040414683,23.349435569072636,1,2,0,0.11304992437362671
51.48,FALSE,13788,31.814,-8.025,4602,48.416,-2.391,22.188087366873244,17.545692771314,1,2,0,0.10665635764598846
57.67,FALSE,13788,47.15,1.39,4602,50.689,-1.211,5.527621549997794,66.33916236584771,1,4,1,0.40346628427505493
2.13,FALSE,13797,46.404,0.501,13854,51.126,0.17,6.116552705568715,61.71019619480953,1,4,0,0.34190213680267334
91.58,FALSE,13797,46.242,-2.888,13854,-25,-0.807,98.78422499569453,4.241920367232686,1,2,0,0.08924621343612671
56.27,FALSE,13801,39.829,16.737,3841,50.785,2.996,20.992413153327558,12.24729498780086,1,3,0,0.03983275964856148
62.65,TRUE,13801,32.902,3.914,3841,51.765,-0.734,19.98501938953275,20.387381499784276,2,0,0,0.0333564355969429
71.37,FALSE,13801,30.851,-5.313,3841,51.735,-0.31,22.29141471508706,18.146531538451782,4,1,0,0.04065520316362381
7.3,FALSE,13802,-46.996,-2.656,4602,-48.925,2.871,6.111329806187846,59.26770231335846,0,1,1,0.42474454641342163
50.47,FALSE,13802,-43.831,-5.247,4602,-51.607,-1.799,10.133240843876155,35.40176223172129,1,3,0,0.24102073907852173
42.9,FALSE,13802,46.834,-4.081,13854,51.62,0.563,6.982701268133986,49.548426415873664,1,3,1,0.20137006044387817
5.57,FALSE,13813,25.053,-2.417,14013,51.466,-0.082,27.553215746986776,15.077371359480487,4,1,0,0.03495949134230614
43.62,FALSE,13813,40.359,-14.122,14013,49.063,-4.478,18.623500342309445,14.924199317147261,1,3,0,0.06490867584943771
45.72,FALSE,13813,23.82,-10.732,14013,51.47,-1.348,30.622185160435563,12.796265956469735,3,1,0,0.05125488340854645
59.85,FALSE,13815,39.316,7.649,200,49.5,2.351,15.242212995493794,23.788493325095807,2,2,1,0.14081013202667236
67.12,FALSE,13817,33.453,-16.704,14013,43.378,-6.29,25.334005309070257,12.509343287216122,1,0,0,0.16674965620040894
21.05,FALSE,13819,-25.75,5.477,61,-49.706,2.269,27.30494513819795,14.972772276517547,0,2,0,0.07567626237869263
31.53,FALSE,13819,35.787,17.816,200,49.95,0.466,24.428144116981134,11.844543212700613,1,2,0,0.028864409774541855
40.87,FALSE,13819,32.837,17.951,200,50.295,1.653,26.62464966905668,11.69264749089658,1,0,0,0.048209063708782196
22.83,FALSE,13819,43.886,7.313,14013,50.318,1.831,11.299600214166869,28.88676837276198,2,1,1,0.20941339433193207
26.1,FALSE,13819,44.046,4.364,14013,51.215,-0.094,9.513916753892689,38.744906600587676,2,3,0,0.2283516675233841
43.05,FALSE,13819,37.264,1.951,14013,49.671,0.375,15.360406797998545,26.61739807907129,1,4,0,0.20305688679218292
56.25,FALSE,13819,41.953,-0.395,14013,50.726,0.528,10.554394061242926,38.23101396045571,1,2,0,0.32622474431991577
80.02,FALSE,13820,-48.319,-17.791,144,-49.333,-2.618,18.275678975075042,5.452928461982351,0,1,0,0.05447675660252571
46.15,FALSE,13820,35.301,5.403,200,51.503,0.917,18.02770118456593,22.000179304462264,3,1,0,0.05055110901594162
84.87,FALSE,13821,32.353,-6.318,200,48.836,-1.047,21.11442002518658,18.831720704200812,1,2,0,0.09800519794225693
8.4,FALSE,13823,-47.428,-8.022,61,-51.192,-1.684,9.490925560765927,25.834802483360953,1,0,1,0.16863439977169037
76.15,FALSE,13823,-32.317,-15.201,144,-50.302,-2.061,25.2670514702448,13.299056561758354,2,0,0,0.09256065636873245
96.57,FALSE,13825,-45.075,8.349,144,-48.493,5.492,11.17302224109484,25.999035360875563,1,2,0,0.2605563998222351
88.03,FALSE,13830,-40.402,-10.529,13871,-49.553,1.37,16.038124734519307,19.96098274934518,0,0,0,0.14989812672138214
95.32,FALSE,13830,-43.019,-2.947,13871,-51.03,-0.338,9.928452548106378,39.172105284588426,1,2,0,0.22968512773513794
70.95,FALSE,13848,-35.772,0.564,61,-51.339,-0.504,16.737505190439826,24.657146788759103,2,2,0,0.08987449109554291
21.6,FALSE,13848,40.164,-3.509,144,48.447,-1.182,12.82536459520742,30.864081714092716,1,2,0,0.20291577279567719
48.97,FALSE,13848,43.252,-7.328,144,50.98,-0.711,11.79936811867483,28.279932066873936,1,2,0,0.17213204503059387
57.42,FALSE,13850,-45.242,10.948,3343,-50.693,3.42,13.13534422845477,18.46130027490242,1,1,0,0.2488180547952652
95.37,FALSE,13850,-25.867,6.722,3343,-50.759,0.988,27.468199303922347,14.738180911674137,1,1,0,0.06857658922672272
52.13,FALSE,13851,35.464,-15.407,144,50.482,-1.507,22.96956562497428,13.632012512646146,3,2,0,0.04123307392001152
100.43,FALSE,13857,-42.599,0.637,13799,25.139,-0.362,95.1011333791559,4.407821914405871,1,1,0,0.07160213589668274
48.93,FALSE,13858,36.399,-10.373,1672,50.931,-1.825,19.15310235967009,18.441379177136195,3,0,0,0.08008717000484467
57.5,FALSE,13859,-33.582,-17.32,144,-50.239,-1.889,25.649037486814198,12.126834928889027,1,0,0,0.07896875590085983
77.6,FALSE,13859,-32.983,-21.379,144,-51.13,-2.881,28.9477966346318,9.829338072805733,2,0,0,0.05912962928414345
9.48,FALSE,13859,34.106,14.844,1785,50.413,1.838,23.636488148623094,13.87018900466905,1,1,0,0.03294280916452408
17.28,FALSE,13859,39.297,2.38,1785,48.301,0.27,13.415796994588137,30.120144822934016,1,2,0,0.12073458731174469
41.68,FALSE,13859,40.917,17.564,1785,49.946,2.684,21.03948632928095,11.173143911229335,1,1,1,0.053657639771699905
46.3,FALSE,13859,37.92,26.677,1785,50.06,2.727,30.401294857291852,6.683005978830916,1,0,0,0.05154234915971756
54.07,FALSE,13859,22.98,12.141,1785,49.646,1.306,31.91918358918348,12.129363797394035,2,1,0,0.04854588583111763
120.1,FALSE,13859,25.544,0.978,13799,-26.623,0.746,78.05012761040176,5.369182557892185,1,0,0,0.07282014936208725
89.35,FALSE,13859,32.213,4.253,14031,50.374,1.453,20.72800950405031,19.634096646466247,2,1,0,0.0895019993185997
