shooter,number_of_shots,non_penalty_goals_scored,GAX,rGAX,tstat,sd.V1,ci_lower,ci_upper,shooter_name,shooter_position_type
8136,18,1,-0.5745677500963211,0.036826565098261564,0.10603347526791776,0.31043983844831297,-0.5716355182604319,0.645288648456955,Ivan Perisic,M
8138,15,2,-0.6955592855811119,-0.06336870937452763,-0.21201168544899907,0.31734890725148723,-0.6853725675874426,0.5586351488383873,Lautaro Martinez,F
8342,11,1,-0.5856168940663338,-0.10323395967624086,-0.4265931892846808,0.24853261745192803,-0.5903578898820198,0.3838899705295381,Memphis Depay,F
8343,5,0,-0.2565656118094921,-0.011964589720962452,-0.06397628091155207,0.20928573946372336,-0.42216463906986024,0.3982354596279354,Sergiño Dest,D
8583,5,1,0.26348644122481346,0.10478492482741245,0.47431759398965906,0.21858676788548917,-0.3236451402281463,0.5332149898829712,Theo Hernandez,D
8593,5,2,1.4651931449770927,0.7343661114638451,3.284055447856339,0.22325889228962112,0.2967786825761877,1.1719535403515025,Rafael Leao,F
9089,6,1,0.5200317539274693,0.31760489602229763,1.4433604765222774,0.2191950647608438,-0.11201743090895622,0.7472272229535515,Andreas Skov Olsen,M
9963,8,2,0.36358432471752167,0.268840862027589,1.023517239852005,0.261241178181651,-0.24319184720844694,0.780873571263625,Niclas Fullkrug,F
10715,14,4,1.0049749165773392,0.4494830788492066,1.5607047390342854,0.28495335804673977,-0.10902550292240332,1.0079916606208164,Julian Alvarez,CF
11094,7,3,1.6971557289361954,0.551327718693626,2.3536371681134893,0.2345149712629397,0.0916783750182642,1.0109770623689878,Cody Gakpo,F
11856,6,1,0.6216272190213203,0.22931837409297057,0.979576344225885,0.23311801947249133,-0.22759294407311242,0.6862296922590536,Enzo Fernandez,M
11960,8,3,1.391467735171318,0.6004296100403121,2.4494616162527105,0.24460449970392367,0.12100479062062175,1.0798544294600025,Enner Valencia,F
12022,5,0,-0.6451184190809727,-0.1285958024584279,-0.5732074170192449,0.2266024870930676,-0.5727366771608404,0.3155450722439846,Andreas Cornelius,F
12183,7,1,-0.3468373641371727,0.09752218047430075,0.4433471593377363,0.2198827291740923,-0.3334479687069202,0.5284923296555216,Haji Wright,F
12561,5,1,0.48465580120682716,0.17969745077727375,0.873544457036163,0.20551834158872126,-0.2231184987366199,0.5825134002911674,Sergej Milinković-Savić,M
13819,7,1,-0.11979642882943153,0.14379416111237095,0.6217121536520227,0.22906703784565358,-0.30517723306511,0.592765555289852,Mitchell Duke,F
13859,9,1,0.3921561948955059,0.2261382231601158,0.9324815770989293,0.23946798489644064,-0.24321902723690783,0.6954954735571395,Mislav Orsic,F
13860,6,1,-0.16454559937119484,0.1235306561892163,0.5739861316266689,0.21306331537691942,-0.29407344194954577,0.5411347543279783,Marko Livaja,F
13873,5,0,-0.3631121627986431,-0.051389021786344254,-0.26388964937351256,0.1997245447334895,-0.44284912946398364,0.34007108589129514,Pierre Kunde,M
13875,6,2,1.156753744930029,0.43791679682350715,1.9885956879673514,0.2203619258289136,0.006007422198836543,0.8698261714481778,Vincent Aboubakar,F
13912,5,1,0.07507957518100739,0.1990375569186193,0.9809144024650959,0.20163987052403798,-0.19617658930849513,0.5942517031457337,Jin-su Kim,D
13923,10,2,-0.5146717503666878,0.09448700889896691,0.38475526111659925,0.24234277903009255,-0.38050483800001444,0.5694788557979483,Gue-sung Cho,F
13944,7,0,-0.5579970367252827,-0.00592787310405641,-0.03299270056239441,0.2250873243349791,-0.4470990288006154,0.4352432825925026,Abdelkarim Hassan,D
13998,6,2,1.3547231927514076,0.4006597085506427,1.9468343400558832,0.2049208299104866,-9.85118073911051e-4,0.8023045351751965,Salem Al-Dawsari,F
14003,6,0,-0.6067879144102335,-0.23509925353489555,-1.0972148168957123,0.21489641744572557,-0.6562962317285177,0.18609772465872657,Mohamed Kanno,M
14025,10,0,-1.2072814144194126,-0.18697002156462575,-0.8755784687756748,0.21597907929920934,-0.6102890169910761,0.23634897386182455,Youssef Msakni,F
